id,number,html_url,agent,additions,deletions,changed_files,changed_loc
3081381028,492,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/492,OpenAI_Codex,2.0,1.0,1.0,3.0
3121751606,1575,https://github.com/SirVer/ultisnips/pull/1575,OpenAI_Codex,2.0,2.0,2.0,4.0
3153506064,2291,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2291,OpenAI_Codex,39.0,1.0,2.0,40.0
3121866629,1613,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1613,OpenAI_Codex,65.0,87.0,50.0,152.0
3110098077,1425,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1425,OpenAI_Codex,58.0,1.0,2.0,59.0
3181412477,1018,https://github.com/stanford-crfm/levanter/pull/1018,OpenAI_Codex,336.0,5.0,2.0,341.0
3253197360,1215,https://github.com/openai/openai-agents-python/pull/1215,OpenAI_Codex,4.0,0.0,2.0,4.0
3261266675,3733,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3733,OpenAI_Codex,2.0,2.0,2.0,4.0
3273514939,3880,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3880,OpenAI_Codex,2.0,2.0,1.0,4.0
3121942335,1616,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1616,OpenAI_Codex,1.0,1.0,1.0,2.0
3087847768,675,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/675,OpenAI_Codex,7.0,5.0,4.0,12.0
3123393785,1656,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1656,OpenAI_Codex,4.0,0.0,1.0,4.0
3165836302,135,https://github.com/tomquist/b2500-meter/pull/135,OpenAI_Codex,32.0,3.0,3.0,35.0
3166022871,2481,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2481,OpenAI_Codex,14.0,8.0,7.0,22.0
3148281856,2230,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2230,OpenAI_Codex,1.0,1.0,1.0,2.0
3275308801,463,https://github.com/Kiln-AI/Kiln/pull/463,OpenAI_Codex,22.0,35.0,10.0,57.0
3168020176,4,https://github.com/Nativu5/Gemini-FastAPI/pull/4,OpenAI_Codex,4.0,3.0,2.0,7.0
3244741921,3536,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3536,OpenAI_Codex,3.0,1.0,2.0,4.0
3244749435,3537,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3537,OpenAI_Codex,1.0,0.0,1.0,1.0
3204072420,2975,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2975,OpenAI_Codex,0.0,72.0,60.0,72.0
3254472084,3678,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3678,OpenAI_Codex,8.0,4.0,2.0,12.0
3216371842,3141,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3141,OpenAI_Codex,6.0,3.0,1.0,9.0
3248968586,3622,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3622,OpenAI_Codex,6.0,6.0,3.0,12.0
3098333977,5787,https://github.com/skypilot-org/skypilot/pull/5787,OpenAI_Codex,3.0,3.0,1.0,6.0
3131199224,169,https://github.com/DannyMac180/meta-agent/pull/169,OpenAI_Codex,14.0,7.0,1.0,21.0
3266082025,225,https://github.com/ikamensh/flynt/pull/225,OpenAI_Codex,67.0,10.0,4.0,77.0
3266076215,1110,https://github.com/stanford-crfm/levanter/pull/1110,OpenAI_Codex,1.0,1.0,1.0,2.0
3266066577,3799,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3799,OpenAI_Codex,20.0,8.0,3.0,28.0
3098889039,1105,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1105,OpenAI_Codex,48.0,6.0,3.0,54.0
3164596516,2438,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2438,OpenAI_Codex,8.0,4.0,1.0,12.0
3227803997,3335,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3335,OpenAI_Codex,8.0,3.0,3.0,11.0
3267536102,3836,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3836,OpenAI_Codex,1.0,1.0,1.0,2.0
3199109227,2896,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2896,OpenAI_Codex,8.0,7.0,4.0,15.0
3081496480,496,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/496,OpenAI_Codex,31.0,8.0,2.0,39.0
3270577683,3857,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3857,OpenAI_Codex,8.0,18.0,2.0,26.0
3185349563,2719,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2719,OpenAI_Codex,30.0,144.0,24.0,174.0
3111523850,8307,https://github.com/stanfordnlp/dspy/pull/8307,OpenAI_Codex,21.0,1.0,1.0,22.0
3119790704,1575,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1575,OpenAI_Codex,21.0,9.0,3.0,30.0
3119800962,1577,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1577,OpenAI_Codex,12.0,4.0,2.0,16.0
3099078158,1120,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1120,OpenAI_Codex,8.0,3.0,1.0,11.0
3071994800,1883,https://github.com/jaseci-labs/jaseci/pull/1883,OpenAI_Codex,38.0,4.0,3.0,42.0
3071995303,1297,https://github.com/roboflow/inference/pull/1297,OpenAI_Codex,4.0,4.0,2.0,8.0
3072014119,13,https://github.com/briangu/klongpy/pull/13,OpenAI_Codex,0.0,1.0,1.0,1.0
3106238801,1303,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1303,OpenAI_Codex,71.0,18.0,2.0,89.0
3148042577,188,https://github.com/DannyMac180/meta-agent/pull/188,OpenAI_Codex,50.0,0.0,1.0,50.0
3092164011,93,https://github.com/DannyMac180/meta-agent/pull/93,OpenAI_Codex,48.0,11.0,3.0,59.0
3092193613,94,https://github.com/DannyMac180/meta-agent/pull/94,OpenAI_Codex,175.0,62.0,4.0,237.0
3092223414,95,https://github.com/DannyMac180/meta-agent/pull/95,OpenAI_Codex,18.0,5.0,1.0,23.0
3267203620,227,https://github.com/ikamensh/flynt/pull/227,OpenAI_Codex,19.0,2.0,6.0,21.0
3241437495,3495,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3495,OpenAI_Codex,4.0,4.0,3.0,8.0
3241519620,3497,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3497,OpenAI_Codex,2.0,0.0,1.0,2.0
3241809010,3504,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3504,OpenAI_Codex,8.0,12.0,1.0,20.0
3241831477,3505,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3505,OpenAI_Codex,0.0,10.0,1.0,10.0
3165964053,2479,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2479,OpenAI_Codex,79.0,31.0,13.0,110.0
3130798860,354,https://github.com/Kiln-AI/Kiln/pull/354,OpenAI_Codex,31.0,1.0,2.0,32.0
3070364592,3677,https://github.com/zenml-io/zenml/pull/3677,OpenAI_Codex,17.0,3.0,2.0,20.0
3134422820,358,https://github.com/Kiln-AI/Kiln/pull/358,OpenAI_Codex,1303.0,982.0,35.0,2285.0
3225732654,34,https://github.com/bmander/graphserver/pull/34,OpenAI_Codex,10.0,10.0,3.0,20.0
3070204179,1122,https://github.com/unclecode/crawl4ai/pull/1122,OpenAI_Codex,68.0,8.0,1.0,76.0
3070215057,7,https://github.com/Zhangyanbo/diffusion-evolution/pull/7,OpenAI_Codex,19.0,4.0,2.0,23.0
3070240949,11,https://github.com/briangu/klongpy/pull/11,OpenAI_Codex,1.0,1.0,1.0,2.0
3070257355,20,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/20,OpenAI_Codex,21.0,8.0,1.0,29.0
3087321405,629,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/629,OpenAI_Codex,40.0,31.0,10.0,71.0
3160657919,78,https://github.com/featureform/enrichmcp/pull/78,OpenAI_Codex,5.0,1.0,1.0,6.0
3160605230,3921,https://github.com/strawberry-graphql/strawberry/pull/3921,OpenAI_Codex,111.0,68.0,4.0,179.0
3243031132,3507,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3507,OpenAI_Codex,11.0,7.0,1.0,18.0
3117109574,73,https://github.com/evangelosmeklis/peepdb/pull/73,OpenAI_Codex,28.0,5.0,2.0,33.0
3117968788,39,https://github.com/helme/ecg_ptbxl_benchmarking/pull/39,OpenAI_Codex,9.0,9.0,5.0,18.0
3176570577,2600,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2600,OpenAI_Codex,0.0,2.0,1.0,2.0
3070158820,361,https://github.com/Blaizzy/mlx-vlm/pull/361,OpenAI_Codex,33.0,1.0,2.0,34.0
3131196529,168,https://github.com/DannyMac180/meta-agent/pull/168,OpenAI_Codex,10.0,14.0,2.0,24.0
3141164003,59,https://github.com/featureform/enrichmcp/pull/59,OpenAI_Codex,9.0,3.0,1.0,12.0
3243285679,3511,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3511,OpenAI_Codex,3.0,3.0,1.0,6.0
3154189544,2303,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2303,OpenAI_Codex,26.0,21.0,5.0,47.0
3238039430,3458,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3458,OpenAI_Codex,1.0,1.0,1.0,2.0
3105520772,438,https://github.com/aipotheosis-labs/aci/pull/438,OpenAI_Codex,1.0,1.0,1.0,2.0
3263259840,3753,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3753,OpenAI_Codex,1.0,1.0,1.0,2.0
3106043791,1292,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1292,OpenAI_Codex,66.0,1.0,3.0,67.0
3244251767,3527,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3527,OpenAI_Codex,4.0,5.0,2.0,9.0
3244214394,3526,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3526,OpenAI_Codex,8.0,2.0,1.0,10.0
3244161526,3525,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3525,OpenAI_Codex,2.0,2.0,1.0,4.0
3128712394,78,https://github.com/johnpaulett/python-hl7/pull/78,OpenAI_Codex,8.0,6.0,1.0,14.0
3166234825,2494,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2494,OpenAI_Codex,96.0,8.0,14.0,104.0
3074955570,1556,https://github.com/econ-ark/HARK/pull/1556,OpenAI_Codex,1.0,1.0,1.0,2.0
3133977496,179,https://github.com/DannyMac180/meta-agent/pull/179,OpenAI_Codex,39.0,18.0,5.0,57.0
3071610458,119,https://github.com/mangiucugna/json_repair/pull/119,OpenAI_Codex,1.0,1.0,1.0,2.0
3123593955,2070,https://github.com/jaseci-labs/jaseci/pull/2070,OpenAI_Codex,33.0,19.0,6.0,52.0
3196146931,2873,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2873,OpenAI_Codex,3.0,3.0,1.0,6.0
3071530686,9966,https://github.com/Significant-Gravitas/AutoGPT/pull/9966,OpenAI_Codex,27.0,2.0,1.0,29.0
3213595337,3109,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3109,OpenAI_Codex,2.0,2.0,2.0,4.0
3204959414,2984,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2984,OpenAI_Codex,0.0,6.0,1.0,6.0
3128353447,1856,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1856,OpenAI_Codex,1.0,0.0,1.0,1.0
3277212900,3923,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3923,OpenAI_Codex,8.0,2.0,1.0,10.0
3117410166,151,https://github.com/DannyMac180/meta-agent/pull/151,OpenAI_Codex,13.0,6.0,1.0,19.0
3119387480,30489,https://github.com/dagster-io/dagster/pull/30489,OpenAI_Codex,3.0,3.0,3.0,6.0
3074968173,1559,https://github.com/econ-ark/HARK/pull/1559,OpenAI_Codex,15.0,2.0,2.0,17.0
3087811565,671,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/671,OpenAI_Codex,8.0,12.0,3.0,20.0
3087923886,686,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/686,OpenAI_Codex,6.0,6.0,1.0,12.0
3119718561,1567,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1567,OpenAI_Codex,1.0,1.0,1.0,2.0
3072055391,318,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/318,OpenAI_Codex,32.0,1.0,2.0,33.0
3245195544,3545,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3545,OpenAI_Codex,1.0,1.0,1.0,2.0
3128661344,76,https://github.com/johnpaulett/python-hl7/pull/76,OpenAI_Codex,6.0,1.0,2.0,7.0
3119796006,1576,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1576,OpenAI_Codex,73.0,35.0,2.0,108.0
3220722669,259,https://github.com/winedarksea/AutoTS/pull/259,OpenAI_Codex,37.0,1.0,2.0,38.0
3088645334,734,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/734,OpenAI_Codex,19.0,1.0,2.0,20.0
3115063580,1506,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1506,OpenAI_Codex,44.0,26.0,2.0,70.0
3161004272,2383,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2383,OpenAI_Codex,86.0,0.0,2.0,86.0
3157944106,2347,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2347,OpenAI_Codex,13.0,9.0,2.0,22.0
3157921529,2346,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2346,OpenAI_Codex,1.0,1.0,1.0,2.0
3074842735,23,https://github.com/DannyMac180/meta-agent/pull/23,OpenAI_Codex,587.0,236.0,4.0,823.0
3087888132,681,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/681,OpenAI_Codex,38.0,40.0,2.0,78.0
3119321430,47,https://github.com/joewandy/hlda/pull/47,OpenAI_Codex,22.0,5.0,1.0,27.0
3267383793,234,https://github.com/ikamensh/flynt/pull/234,OpenAI_Codex,40.0,21.0,7.0,61.0
3142999940,167,https://github.com/oraios/serena/pull/167,OpenAI_Codex,40.0,13.0,2.0,53.0
3146932984,63,https://github.com/featureform/enrichmcp/pull/63,OpenAI_Codex,18.0,2.0,2.0,20.0
3074522103,380,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/380,OpenAI_Codex,13.0,9.0,1.0,22.0
3074536382,381,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/381,OpenAI_Codex,1.0,1.0,1.0,2.0
3074586763,383,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/383,OpenAI_Codex,6.0,0.0,1.0,6.0
3075195284,394,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/394,OpenAI_Codex,25.0,7.0,4.0,32.0
3077092482,409,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/409,OpenAI_Codex,1.0,1.0,1.0,2.0
3077594305,420,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/420,OpenAI_Codex,17.0,3.0,2.0,20.0
3077638020,422,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/422,OpenAI_Codex,20.0,0.0,1.0,20.0
3095068372,885,https://github.com/writer/writer-framework/pull/885,OpenAI_Codex,6.0,1.0,1.0,7.0
3095426322,6059,https://github.com/PolicyEngine/policyengine-us/pull/6059,OpenAI_Codex,12.0,6.0,4.0,18.0
3131847694,1622,https://github.com/cartography-cncf/cartography/pull/1622,OpenAI_Codex,96.0,18.0,2.0,114.0
3177456304,2618,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2618,OpenAI_Codex,2.0,2.0,1.0,4.0
3184813349,26,https://github.com/osori/korean-romanizer/pull/26,OpenAI_Codex,0.0,4.0,1.0,4.0
3115696325,537,https://github.com/simonw/simonwillisonblog/pull/537,OpenAI_Codex,19.0,2.0,3.0,21.0
3146174697,101,https://github.com/mistralai/mistral-common/pull/101,OpenAI_Codex,2.0,2.0,1.0,4.0
3203687845,158,https://github.com/andrewm4894/anomstack/pull/158,OpenAI_Codex,2.0,2.0,1.0,4.0
3251683734,174,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/174,OpenAI_Codex,8.0,8.0,1.0,16.0
3213271731,3102,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3102,OpenAI_Codex,49.0,3.0,2.0,52.0
3213563388,3108,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3108,OpenAI_Codex,543.0,503.0,23.0,1046.0
3095437168,1020,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1020,OpenAI_Codex,14.0,7.0,1.0,21.0
3134088328,183,https://github.com/DannyMac180/meta-agent/pull/183,OpenAI_Codex,116.0,89.0,6.0,205.0
3115090238,1507,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1507,OpenAI_Codex,88.0,2.0,3.0,90.0
3263887009,212,https://github.com/ikamensh/flynt/pull/212,OpenAI_Codex,18.0,5.0,3.0,23.0
3070743682,11,https://github.com/disler/just-prompt/pull/11,OpenAI_Codex,6.0,9.0,3.0,15.0
3070756831,12,https://github.com/robertmartin8/KindleClippings/pull/12,OpenAI_Codex,5.0,3.0,1.0,8.0
3070783762,34,https://github.com/thomasahle/tensorgrad/pull/34,OpenAI_Codex,7.0,7.0,2.0,14.0
3070820409,58,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/58,OpenAI_Codex,9.0,7.0,1.0,16.0
3213338667,3104,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3104,OpenAI_Codex,2.0,7.0,1.0,9.0
3084632731,352,https://github.com/llm-workflow-engine/llm-workflow-engine/pull/352,OpenAI_Codex,1.0,1.0,1.0,2.0
3126278281,74,https://github.com/johnpaulett/python-hl7/pull/74,OpenAI_Codex,14.0,14.0,3.0,28.0
3214147071,6,https://github.com/a1600012888/LaCT/pull/6,OpenAI_Codex,1.0,1.0,1.0,2.0
3241271075,3491,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3491,OpenAI_Codex,1.0,0.0,1.0,1.0
3088797154,758,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/758,OpenAI_Codex,9.0,6.0,2.0,15.0
3179474363,2630,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2630,OpenAI_Codex,2.0,2.0,1.0,4.0
3200480404,2910,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2910,OpenAI_Codex,15.0,3.0,2.0,18.0
3158341192,127,https://github.com/tomquist/b2500-meter/pull/127,OpenAI_Codex,1.0,1.0,1.0,2.0
3158340423,126,https://github.com/tomquist/b2500-meter/pull/126,OpenAI_Codex,3.0,3.0,1.0,6.0
3262897477,3751,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3751,OpenAI_Codex,1.0,1.0,1.0,2.0
3088650298,71,https://github.com/DannyMac180/meta-agent/pull/71,OpenAI_Codex,50.0,3.0,5.0,53.0
3088789377,72,https://github.com/DannyMac180/meta-agent/pull/72,OpenAI_Codex,33.0,9.0,3.0,42.0
3098557986,528,https://github.com/PyLabRobot/pylabrobot/pull/528,OpenAI_Codex,7.0,3.0,1.0,10.0
3243143343,3508,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3508,OpenAI_Codex,80.0,8.0,5.0,88.0
3243258410,3510,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3510,OpenAI_Codex,31.0,33.0,32.0,64.0
3100822685,1148,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1148,OpenAI_Codex,11.0,7.0,4.0,18.0
3245816049,43,https://github.com/maxbbraun/accent/pull/43,OpenAI_Codex,1.0,2.0,2.0,3.0
3227458177,229,https://github.com/wwood/singlem/pull/229,OpenAI_Codex,0.0,136.0,2.0,136.0
3078036625,1306,https://github.com/roboflow/inference/pull/1306,OpenAI_Codex,97.0,3.0,3.0,100.0
3075116237,22,https://github.com/briangu/klongpy/pull/22,OpenAI_Codex,7.0,4.0,3.0,11.0
3075186891,24,https://github.com/briangu/klongpy/pull/24,OpenAI_Codex,137.0,2.0,3.0,139.0
3134065881,181,https://github.com/DannyMac180/meta-agent/pull/181,OpenAI_Codex,4.0,3.0,1.0,7.0
3134877114,1778,https://github.com/langchain-ai/langsmith-sdk/pull/1778,OpenAI_Codex,4.0,3.0,1.0,7.0
3230524367,3367,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3367,OpenAI_Codex,6.0,0.0,1.0,6.0
3128547156,1887,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1887,OpenAI_Codex,49.0,6.0,2.0,55.0
3176429178,340,https://github.com/PriorLabs/TabPFN/pull/340,OpenAI_Codex,5.0,5.0,3.0,10.0
3081350881,35,https://github.com/DannyMac180/meta-agent/pull/35,OpenAI_Codex,31.0,22.0,1.0,53.0
3071966431,12,https://github.com/briangu/klongpy/pull/12,OpenAI_Codex,49.0,1.0,3.0,50.0
3165233312,2468,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2468,OpenAI_Codex,16.0,3.0,1.0,19.0
3217602544,48,https://github.com/briangu/klongpy/pull/48,OpenAI_Codex,38.0,1.0,2.0,39.0
3217643155,3170,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3170,OpenAI_Codex,1.0,0.0,1.0,1.0
3217698832,316,https://github.com/APPFL/APPFL/pull/316,OpenAI_Codex,1.0,1.0,1.0,2.0
3217723266,49,https://github.com/briangu/klongpy/pull/49,OpenAI_Codex,8.0,2.0,1.0,10.0
3114229050,1491,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1491,OpenAI_Codex,2.0,6.0,2.0,8.0
3164493020,87,https://github.com/featureform/enrichmcp/pull/87,OpenAI_Codex,4.0,4.0,3.0,8.0
3175417345,2581,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2581,OpenAI_Codex,1.0,1.0,1.0,2.0
3117994211,41,https://github.com/helme/ecg_ptbxl_benchmarking/pull/41,OpenAI_Codex,2.0,2.0,1.0,4.0
3271492406,3867,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3867,OpenAI_Codex,23.0,5.0,1.0,28.0
3207223142,32,https://github.com/camUrban/PteraSoftware/pull/32,OpenAI_Codex,10.0,10.0,7.0,20.0
3148003743,872,https://github.com/openai/openai-agents-python/pull/872,OpenAI_Codex,14.0,1.0,2.0,15.0
3267145098,3826,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3826,OpenAI_Codex,1.0,1.0,1.0,2.0
3253495685,3663,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3663,OpenAI_Codex,4.0,4.0,2.0,8.0
3144372566,2100,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2100,OpenAI_Codex,75.0,55.0,2.0,130.0
3128773788,81,https://github.com/johnpaulett/python-hl7/pull/81,OpenAI_Codex,4.0,4.0,1.0,8.0
3070337683,1374,https://github.com/julep-ai/julep/pull/1374,OpenAI_Codex,2.0,3.0,2.0,5.0
3141681044,2064,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2064,OpenAI_Codex,55.0,14.0,2.0,69.0
3206152232,3020,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3020,OpenAI_Codex,20.0,1.0,2.0,21.0
3071076995,9963,https://github.com/Significant-Gravitas/AutoGPT/pull/9963,OpenAI_Codex,1.0,1.0,1.0,2.0
3207461009,34,https://github.com/camUrban/PteraSoftware/pull/34,OpenAI_Codex,5.0,3.0,1.0,8.0
3086906649,39,https://github.com/dropseed/plain/pull/39,OpenAI_Codex,1.0,4.0,1.0,5.0
3086952592,746,https://github.com/openai/openai-agents-python/pull/746,OpenAI_Codex,51.0,5.0,2.0,56.0
3087022271,612,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/612,OpenAI_Codex,29.0,4.0,2.0,33.0
3115492498,99,https://github.com/RAGEN-AI/RAGEN/pull/99,OpenAI_Codex,2.0,0.0,1.0,2.0
3128306678,1849,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1849,OpenAI_Codex,2.0,1.0,1.0,3.0
3198364084,1028,https://github.com/stanford-crfm/levanter/pull/1028,OpenAI_Codex,83.0,35.0,1.0,118.0
3164672377,540,https://github.com/simonw/simonwillisonblog/pull/540,OpenAI_Codex,55.0,6.0,7.0,61.0
3186546773,2773,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2773,OpenAI_Codex,57.0,14.0,8.0,71.0
3244033012,3523,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3523,OpenAI_Codex,35.0,2.0,2.0,37.0
3169135550,1012,https://github.com/stanford-crfm/levanter/pull/1012,OpenAI_Codex,6.0,2.0,1.0,8.0
3186148326,2751,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2751,OpenAI_Codex,8.0,0.0,1.0,8.0
3186242146,2756,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2756,OpenAI_Codex,50.0,49.0,3.0,99.0
3140229767,39,https://github.com/arturboyun/AiogramBotTemplate/pull/39,OpenAI_Codex,4.0,10.0,4.0,14.0
3104286122,126,https://github.com/alexanderjeurissen/ranger_devicons/pull/126,OpenAI_Codex,1.0,1.0,1.0,2.0
3177256441,2611,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2611,OpenAI_Codex,9.0,1.0,1.0,10.0
3119245649,257,https://github.com/RobHofmann/HomeAssistant-GreeClimateComponent/pull/257,OpenAI_Codex,126.0,21.0,1.0,147.0
3119371599,53,https://github.com/joewandy/hlda/pull/53,OpenAI_Codex,195.0,61.0,7.0,256.0
3105225147,68,https://github.com/OEvortex/Webscout/pull/68,OpenAI_Codex,30.0,6.0,1.0,36.0
3177228744,2610,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2610,OpenAI_Codex,5.0,2.0,2.0,7.0
3177141269,2607,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2607,OpenAI_Codex,1.0,1.0,1.0,2.0
3117911732,1538,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1538,OpenAI_Codex,108.0,34.0,2.0,142.0
3079516729,4426,https://github.com/owid/etl/pull/4426,OpenAI_Codex,1.0,1.0,1.0,2.0
3079721124,302,https://github.com/PriorLabs/TabPFN/pull/302,OpenAI_Codex,2.0,2.0,2.0,4.0
3158030994,38,https://github.com/swarmzero/swarmzero/pull/38,OpenAI_Codex,19.0,2.0,2.0,21.0
3237672419,3447,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3447,OpenAI_Codex,1.0,1.0,1.0,2.0
3115247824,151,https://github.com/OpenPipe/ART/pull/151,OpenAI_Codex,1.0,1.0,1.0,2.0
3115318969,153,https://github.com/OpenPipe/ART/pull/153,OpenAI_Codex,1.0,1.0,1.0,2.0
3200795874,2917,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2917,OpenAI_Codex,19.0,1.0,2.0,20.0
3098035420,1066,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1066,OpenAI_Codex,36.0,4.0,2.0,40.0
3147995574,2212,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2212,OpenAI_Codex,46.0,2.0,2.0,48.0
3245040053,1073,https://github.com/stanford-crfm/levanter/pull/1073,OpenAI_Codex,5.0,1.0,1.0,6.0
